,,,,,,,,Unnamed: 0,date,review,rating,isEdited,title,userName
6825,2017-11-06 07:23:33,"라인은 한 계정으로 폰,, 패드 모두 가능해서 좋은데

카톡은 한가지 기기에서만 가능하네요 카톡도 라인처럼 여러 기기에서 사용 가능하면 더 좋을것 같아요

잘쓰고 있어요 감사합니다^^",5.0,False,아이패드 지원,Jennis+,,,,,,,,
6826,2023-09-07 08:46:22,"다 좋아요!이모티콘도 그렇고 좋아요 버튼도!
너무죻아!❤️❤️❤️❤️❤️❤️❤️
근데 1~2주 전부터 투표스티커에 이모티콘
추가해서 만들면 안만들어져요ㅠㅠ
이 버그 고처주세요!",5.0,False,다 좋아요!근데…,정*유,,,,,,,,
6827,2023-07-29 13:57:30,대한민국사람이라면 거의 다 쓰는 카카오톡 너무 좋은ㄷㅔ 주변에 일상을 공유하고 싶은데 프로필 사진으로 하긴 좀 그런분들이 많아서 불가능이지만 스토리추가 기능이 좀 있었으면..ㅎ 그리고 카카오톡 들어왔을때 활동중 이런것 좀 만들어줬으면합니다ㅜㅜ 불가능이지만 그래도 조금이나마 도움이될까봐 적습니다😿,2.0,False,!!,시나몬가르,,,,,,,,
6828,2023-08-13 12:28:55,제발 전에 쓰던 폰트 다시주세요ㅠㅠ못찾겠어요ㅠㅠ그 오늘의 만화체 제가 너무 좋아했던 폰트인데 똑같은 체 찾기가 너무 힘들어요ㅠㅠ 이서윤체도 똑같은데 안보이는 글씨가 많아서 워치로 보고있어요ㅠㅠ 똑같은체 아시는분 알려주세요ㅠㅠㅠ,5.0,False,제발...,❤️🌕🐰,,,,,,,,
6829,2023-08-11 14:47:26,안녕하세요 혹시 이 글을 카카오톡 관계자 분들이 보면 아래 글을 자세히 읽으시고 의견 반영을 부탁드리는 바입니다. 카카오톡 이용자 보호 조치 서비스를 없애시거나 조금 세부적으로 만드셨으면 좋겠습니다. 이용자 보호 조치가 걸리는 문제점은 충분히 많지만 그 중에서 짧은 시간 동은 많은 채팅방을 생성한 경우,, 오픈 채팅방 참여 속도나 빈도가 많을 경우 이 두 부분은 정확히 정해진 규정이 카카오톡 이용자에게는 알려져있지 않을 뿐더러,, 이용 제한은 기간을 알려주기도 하지만 이용자 보호 조치는 정해진 기간도 없습니다. 이용자 보호 조치가 걸린 사용자들은 며칠이 지나야 다시 사용할 수 있는지도 모르는 상태로 마음만 조리며 기다려야 하지요… 사람 마음을 가지고 노는 것도 아니고 덜렁 자세한 확인이 불가능하다는 문의 답변밖에 안 나오네요? 정해진 기간도 없고 직업상 오픈 채팅방을 꾸준히 계속 사용해야 되는데 이렇게 뜬금없이 제한만 주시고 기간도 없이 하시면 어떡하나 싶습니다… 이것 때문에 카카오톡 사용하기 어려워지고 다른 어플을 찾아보고 있고요. 차라리 이용자 보호 조치 서비스를 없애고 다른 이용 제한 규정을 만드는 게 더 좋지 않을까 싶네요. 간절히 부탁드리겠습니다.,1,False,이용자 보호 조치 서비스에 관하여,병명응어절방구동구,,,,
6830,2023-07-04 15:14:55,폰에 있는 폰트로는 안 되고 카톡 기본 폰트들만 가능해서ㅠ 그게 좀 아쉬워요 배사 꾸미는데 엄청 공들이는 사람인지라 ••• 참고로 아이폰입미다,5.0,False,카톡 배경 꾸밀 때 폰트 넣는 거 시스템 서체 폰트로도 꾸밀 수 있게 해주세요!,값,,,,,,,,
6831,2023-06-08 11:07:37,"저기요 오픈카톡이랑 그룹채팅안되는데
도대체 왜 막아노은거죠 안전을 위해서 본인인증하려는데
14세 이하라고 쓰지도 못하게하고",5.0,False,아니 뭐하는거지,🇰🇷코리아,,,,,,,,
6832,2023-03-01 11:34:29,카카오톡 잘 쓰고 있습니다! 업무 때문에 단톡방이 너무 많은데ㅠ 상단고정으로는 부족해서ㅠ단톡방을 분류해서 그룹으로 묶을 수 있는 기능이 있으면 좋을 것 같아요!,5.0,False,채팅방 분류 및 그룹 기능이 있으면 좋을 것 같아요,골무는골골골,,,,,,,,
6833,2022-12-07 11:34:32,너무 좋은 앱입니다 하지만 글씨체가 몇 달 전부터 업데이트가 안되네요ㅠ 아이폰이라서 너무 질려요 다른 글씨체 업데이트 해주세요!,5.0,False,글씨체 추가 부탁드립니다!,축하좀해주세요,,,,,,,,
6834,2022-11-02 14:17:45,카톡 검색하면 연관되는 이모티콘이 뜨는 플러스기능을 추가해주세요.  기존이모티콘을 사용해서 쓰는데 갯수가 많아 찾기 어려워요. 보통 사람들도 본인이 가지고있는 이모티콘이 톡과 연관되게 뜨면 좋겠어요,5.0,False,이모티콘,5년이용자,,,,,,,,
6835,2022-10-16 03:32:16,어제 화재? 그런 거 났다길래 계속 7시간 동안 기다려봤는데 또 안 되길래 카톡 삭제해 봤다가 깔았는데 로그인도 안 되고 지금은 카톡 된다는데 로그인 아직도 안 되고 계정 새로 파려고 해도 안 돼요.. 제발 풀어주세요,5.0,False,카톡이 안 돼요…,웅냐웅냠,,,,,,,,
6836,2022-09-01 14:19:14,"컴퓨터는 5개 이상 가능하던데 폰도 늘려주시면 정말 정말 감사할 거 같아요(˃̣̣̣̣︿˂̣̣̣̣ )
제발 빠르게 부탁 드 려 요(˃̣̣̣̣︿˂̣̣̣̣ )",5.0,False,카카오톡 상단고정 갯수 늘려주세요!!!,열매달입니다,,,,,,,,
6837,2022-08-12 15:06:09,"글씨체 변경을 하려고 들어가니까
앱을 깔아서 서체를 다운받고 설정에서 선택하라고
하는데..복잡하고 전이 더 나았던거같아요",5.0,False,불만이 많은 프로도,융바,,,,,,,,
6838,2022-07-20 03:53:12,"모르는 사람이나 연락처 추가가 안된 사람에게 메세지 오는 부분에서 수락 및 거부 기능이 있었으면 합니다 
차단 외에도 애초에 추가 조차 안된 사람의 메세지 수락 및 거절로 제한되면 좋겠습니다 ㅠㅠ",5.0,False,메세지 요청기능,hasopp,,,,,,,,
6839,2022-04-15 12:06:05,갑자기 보냈는데 사진도 작아지고 화질도 구려져서 너무 짜증나요 작아지고 화질 구린 사진 보내면 애들이 비웃어요 그래서 개빡쳐요 왜 이런 기능이 있는 거예요?? 진심 개빡쳐요 없애주세요,5.0,False,제발 사진 작아지는 기능 좀 없애주세요,{army}하루,,,,,,,,
6840,2021-09-07 02:14:43,"이모티콘 업데이트하고 사용했더니
자판이 입력창을 가립니다..
아이폰xr이고요 개발자님들의 노고를 압니다..
열심히 개발해주셔서 감사하구요 정말 좋은 아이디어 인것 같네요! 
여튼 자판은 너무 불편합니다. 핫픽스 부탁드려요!",3.0,False,개발자님들 고쳐주세요,자판이가려져요,,,,,,,,
6841,2022-04-13 18:32:45,다만 예약기능이 있으면 좋겠네요. 새벽에 일을 처리한 걸 다음날 오전으로 전송 예약 걸어두고 맘 편히 자고 싶은데 예약을 할 수가 없어 불편하네요 전송 예약기능이 있으면 좋겠습니다~,5.0,False,매번 잘쓰고 있습니다.,별명달명해명명명,,,,,,,,
6842,2022-04-05 01:56:06,무슨 기준으로 알림이 떴다 안떴다 하는지 모르겠는데 휴대폰으로만 카톡 알림이 안뜨네요 핸드폰을 껏다 키거나 휴대폰 설정 들어가서 다 확인해도 문제가 계속 생깁니다 알림이 안떠서 중요한 카톡을 늦게 보는 경우가 발생합니다 해결 부탁드려요,4.0,False,카톡 알림이 랜덤입니다,삐굴,,,,,,,,
6843,2022-03-22 15:44:22,"장난해요?!? 제가 패드로 카톡계정 연동하려했는데 갑자기 친구랑 통화하고있는데 갑자기 비밀번호 치라고 뜨더니 비밀번호도 까먹었는데 전화번호를 치니까 ""인증번호 한도초과입니다.24시간뒤에 시도해주세요"" 이렇게뜨는데 저 내일 학교가야되는데 지금이12시인데 목요일에 하라거잖아요 그러면 저 하루동안카톡못하는데 얼마나충격을 먹었는데 제가 1년동안 키운 게임 계정도 날라가네요? 비밀번호도못치게하는데 하얀게 화면만뜨고 그러면 ""카카오톡계정.비밀번호찾기""는 왜만든건데 그럴빠엔 ""비밀번호찾기""를 만들지 말든가. 책임져라.카카오톡. -작성자의 후회스토리-..",1.0,False,쯧..어쩌라고..농,앙창☆,,,,,,,,
6844,2022-03-20 09:35:04,페북이나 인스타처럼 비활성화 기능 있었으면 좋겠습니다 그리고 내 프로필 보이고 싶지 않은 사람한테만 기본 프로필로 보이게하는 가능 있었으면 좋겠어요,5.0,False,페북이나 인스타처럼 비활성화 기능 만들어주세요,은광영광,,,,,,,,
6845,2022-01-07 23:33:58,카카오톡 기능 다 만족하고 잘 쓰고 있어요. 한 가지 바라는 점은 지금처럼 차단 목록에는 차단한 사람이 뜨는 것에 친구 삭제하면 서로에게 삭제되게 해주시면 더욱 만족스러울 것 같습니다.,4.0,False,친구 삭제 기능 추가 요청,밍횩,,,,,,,,
6846,2022-01-07 06:54:59,"카카오톡 프로필 사진같은거 볼때 화면에서 없어지면
빈화면으로 보입니다
iphone se2 / iOS15.1 입니다",5.0,False,이미 알고계시겠지만....,쓰지않은별명,,,,,,,,
6847,2021-12-18 16:17:57,"선물 받을때 거절말고요
애초에 선물을 받을수없게 차단기능이 있었으면 좋겠어요
받고 싶지 않은 선물들이 있는데 거절하면 상대방이 알게되면 서로 기분 상할것 같아서..
애초에 선물거부가 있어서 안받았으면 좋겠어요
선물거부 차단 이런 기능 추가해주세요",5.0,False,선물거부 있었으면 좋겠어요,깡깡깡깡지,,,,,,,,
6848,2021-12-09 03:20:50,"ios15 알림 업데이트 된 프사 알림창에 나오는 기능 옵션으로 끌수 있게 해주세요.
기본 카톡 아이콘으로 나오는게 훨씬 좋았습니다.",5.0,False,ios15 알림 업데이트,쌍자음더블탭탭,,,,,,,,
6849,2021-09-20 15:46:12,"자다가 자꾸 단톡방 알람이 울리길래 순간 화가 나서 창에 뜰 때 알람 끄는 설정?을 누른 뒤로 알람이 안 울려요ㅠㅠ 
앱 아이콘 볼 때 카톡이 몇 개 쌓여있는지도 안 뜨고 다시 설정을 켰는데도 알람이 안 오네요
제 카톡 알림좀 켜주세요ㅠㅠㅠㅠㅠ",5.0,False,살려주세요ㅠㅠ,겅쥬임,,,,,,,,
6850,2021-09-06 13:46:07,"제가 메세지를 보내면 상대방이 읽지도 않았는데 읽음처리가 돼요..
그리고 큐알인증 하려고 키면 안떠요.
결국 네이버 앱 깔아서 쓰는즁 ㅠ 카톡이 편한데..
개선 좀 해주세요 이상한 프로필 알림이랑 임티사라고 하는거 말구…",3.0,False,읽음표시,, 큐알체크인 오류,슬퍼요 매우매우 슬퍼요,,,,,,
6851,2021-06-22 13:02:18,"호기심에 카톡을 지웠다 깔고 계정을 새로 만들어보려고 해봤는데 전 전화번호가 한 개 밖에 없어서 기존 계정에서 쓰고 있던 전화번호로 해봤는데 되더라구요?
전 당연히 이미 쓰고 있는 번호라 안될줄 알았는데 되서   기존에 쓰고 있던 계정에 로그인 되는 건가? 했는데 그동안 사놨던 이모티콘도 없고 채팅방도 다 사라졌습니다(원래 채팅방은 지웠다 깔면 사라지나요?)근데 친구는 다 남아있어요",3.0,False,복구 안되나요?,"""&@""@",,,,,,,,
6852,2021-08-18 14:53:06,"카카오 뷰 는 너무 활용도도 떨어지고
가독성도 너무 떨어져요
이렇게 실용성없이 잡다한기능만 많아진
버전으로 계획한 의도가 궁금할정도네여",5.0,False,부디 전 버전으로 되돌려 주세요,애휸ㄴㄴㄴ,,,,,,,,
6853,2021-08-05 07:28:11,새로운 업데이트는 말풍선에 감정을 넣을 수 있더라고요. 톡을 적고있는지 궁금한데 적고있을 땐 ••• 을 넣어주시면 안될까요? 비밀채팅에서는 빼고요. 부탁드립니다-!,5.0,False,좋지만 문의,체다피림£,,,,,,,,
6854,2021-08-04 05:34:20,"카톡에서 알람이 온 걸 누르면 대화방이 들어가지잖아요? 근데 그 대화방에 새로 온 채팅이 안 보여서 다시 대화방에 나갔다 들어가야 되서 불편해요.
꼭 빨리 고쳐주셨으면 합니다!",5.0,False,카톡 알람,이건 없죠?,,,,,,,,
6855,2021-05-05 13:53:04,"편해요.. 뉴스도 보ㄹ수있고 # 기능 편리합니다.
그런데.. 가끔 렉이 걸릴때도 있고 제 핸드폰 문제일수도 있는데,, 와이파이에도 문제가 없고 데이터를 켜보는데도.. 카카오톡이 지금 안보내져서... 지웠다 까는중이에요..! 
현재 문자로 대화중이라는 ㅜㅜ",4.0,False,카카오톡 좋아요,해리포터너무재밌음디키존자알~,,,,,,,,
6856,2021-05-31 14:30:24,키보드를 칠 때 상단에 뜨는 글자가 갑자기 커졌어요 ㅠㅠ 카톡 설정에서 글씨체 크기 줄여도 키보드 글자는 그대로 커지는데 이 거좀 고쳐줄 수 있나요 ?! 너무 불편합니다 ㅠㅠ,5.0,False,키보드글자오류,조아 ㅠㅠ,,,,,,,,
6857,2021-05-05 13:58:56,아니 저기요 제가 문자를 보내려는데 문자도 안보내지고 갑자기 서버 토져서 카카오톡 지웠다 깔았는데 로그인도 안되고 무슨일이 일어나고 있ㄴ느거에요..,5.0,False,저기 앱이 터졌는데...,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅅ,,,,,,,,
6858,2021-05-05 13:10:20,카카오톡이 문제인지 아이폰이 문제인지 와이파이꺼도 안보내지고 데이터로 다른 어플은 잘 되는데 전송및 확인이 안됩니다. 앱을 종료했다가 해도 안되고 휴대폰을 껏다 키면 될때도 있고 안될때도 있고 이상하네요,5.0,False,전송문제,에픈바,,,,,,,,
6859,2021-05-05 12:59:49,첨엔 폰에 문제가 잇는줄 알앗는데 남자친구도 안되고 저도 안되는거 보니 서버에 이상이 있는 거 같은데 급하니 해결좀 해주세요ㅡㅡ,5.0,False,지금 카톡안되는 사람?,kimchibal,,,,,,,,
6860,2021-03-14 00:24:45,"오픈채팅 프로필 만드는 개수 좀 올려주세요!! 3개는 너무 적은 것 같수다..ㅎㅎ
그리고 오픈 프로필 비공개 하는 거랑 포스트 비공개 하는 기능도 좀 생겼음 좋겠어요!
이점 빼면 다 만족이라 별 n.5가 안되서 그냥 3잠 줬습니다. 정확히는 3.5점 입니다!!
부탁입니다 🙏🙏🙏💛💛💛",3.0,False,오픈 채팅,찌베베,,,,,,,,
6861,2021-04-07 07:00:51,"1. 쇼핑 탭 때문에 하단 메뉴가 너무 많아져서 보기 좋지 않습니다.
2. 쇼핑을 하지 않는 사람에게는 정말 불필요하고 불편한 기능입니다. 
3. 쇼핑 탭으로 놓고 홈 화면으로 나갔다 들어왔을 때 암호가 생략되는 오류가 있습니다.

사람들에게 알게 모르게 알고리즘으로 구매 심리를 자극하는 서비스를 이용하고 싶지 않습니다. 심지어 이 기능 때문에 오류가 생긴다면 더더욱이요. 비활성화 기능을 만들어 주든가 다른 대책을 강구해주세요.",2.0,False,카카오톡 쇼핑 탭 비활성화 기능 넣어주세요.,아아앤맨,,,,,,,,
6862,2021-03-22 12:28:22,오픈채팅 오늘 갑자기 신고 먹었습니다. 왜인지도 모르는데 갑자기 신고만 먹었습니다. 이거 오픈채팅 정지 신고 할려면 카카오톡 이메일에 캡쳐해서 증거까지 포함해서 보내야 정지된다고 하면 안될까요?? 이러면 정말 곤란합니다. 아무것도 안했는데 말도 안했는데 신고받았는데,,,, 제발 고쳐주세요.,4,False,옾챗 정지,오픈채팅 정지 고쳐주세요,,,,
6863,2021-01-11 13:58:33,제 번호만 가지고 있어도 아무나 프로필을 볼 수 있는데.. 그게 좀 찝찝해요. 모르는 사람이 내 일상이나 개인정보가 담긴 사진을 본다는 게 좀 그래요. 그래서 ‘내가 허용한 사람만 프로필 보이게 하기’ 이런 시스템을 도입해주셨으면 해요. 내가 허용하지 않은 사람은 아예 프로필에 아무 정보도 뜨지 않도록 말이죠. 항상 수고가 많으십니다. 앱 잘 쓰고 있어요^^,3.0,False,꼭 읽어주세요! 저 말고도 많은 사람이 원합니다.,제 별명을 알려주기 싫습니다만?,,,,,,,,
6864,2021-02-09 11:40:55,하트 오류 문제 인지하고 계신다고 하셨잖아요. 벌써 5일이 지났는 데 아무런 발전이 없어요. 며칠 계속 고생하고 있는데 이렇게 오래 걸릴 일인가요? 인지하고 개선 작업 중에 있다고 그랬는 데 안정만 시키려고 그냥 하신 말 같아요. 그 뒤로는 보내도 답변도 없으시더라고요. 뭐하자는 건지 모르겠지만 최대한 빨리 개선해 주세요. 인지까지 하고 계시는 데 이렇게 오래 걸릴 일은 아니라고 봅니다. 그리고 여러분 폰트는 제가 문의한 결과 일정한 주기로 추가하는 게 아니라고 해요. 괜히 눈 빠져라 기다리지 마시고 그냥 포기하면 편해요. 원래는 없던 기능인데 생겨서 저희가 잘 쓰고 있으니 빨리 새로운 글씨체 내놔라 하는 건 아닌 것 같고,, 카카오톡 직원 분들 저만 불편한 게 아닌 거 알아요. 저 말고도 매일매일 매 시간 불만사항은 들어오시는 것도 잘 알아요. 하지만 서비스 차원에서 이건 해야하는 일인 것도 알아요. 힘드시겠지만 많은 사람들의 편리를 위해서라도 빨리 개선하시고 오래 걸리신다면 작은 공지 하나라도 내보내는 게 어떨까요? 많은 사람이 매일 불편해서 문의를 보내는 데 정작 답도 없으면 참았던 감정도 되게 상해요. 그리고 카카오톡은 정말 누구나 쓰는 큰 앱이 된 만큼 서비스차원도 신경 쓰고 불편도 해결해 줄 인원도 충분할텐데 오래 걸리는 걸 이해 못하겠어요. 무작정 재촉하는 것도 아니고 나름 기다린다고 5일을 넘게 기다렸어요. 저는 목 빠져라 메일을 보며 언제 오나 기다리는 데 작은 공지하나 없고 불만사항은 쏟아지고 있는데 어디서 뭐하시나요?,1,False,오픈채팅 하트 오류,방탄소년단 처돌이,,,,,,
